int_corr,diff_age,diff_date,diff_go_out,sinc_o,attr_o,fun_o,diff_intel,diff_sinc,diff_shar,diff_amb,diff_attr,diff_fun,intel_o,match
0.01,9.0,1.0,2.0,1,1,1,0.21999931,2.2199993,7.5600004,4.67,1.7800007,2.2199993,1,0.0
0.07,8.0,0.0,1.0,1,1,0,5.26,0.9300003,3.63,15.67,2.6000004,3.2600002,1,0.0
0.36,20.0,1.0,1.0,1,1,0,5.8099995,3.8099995,5.62,15.62,7.8099995,3.8099995,1,0.0
0.18,6.0,0.0,1.0,0,0,0,3.4300003,3.33,3.8999996,6.1000004,5.4300003,3.33,1,0.0
0.01,2.0,1.0,1.0,1,0,0,3.6200008,1.0799999,10.92,4.49,2.4899998,6.49,0,0.0
0.35,4.0,0.0,1.0,1,0,0,0.0,4.0,6.0,2.0,4.0,4.0,0,0.0
0.05,1.0,3.0,1.0,1,0,0,2.62,2.0499992,2.2600002,7.74,9.639999,0.5100002,1,0.0
0.18,6.0,1.0,0.0,0,0,0,3.29,5.29,12.59,2.5900002,1.29,5.29,0,0.0
0.07,10.0,1.0,2.0,1,0,0,0.7600002,2.7600002,9.24,4.21,1.2399998,2.7600002,1,0.0
0.05,6.0,2.0,0.0,1,1,1,1.5699997,2.6100006,7.2200003,7.13,1.3899994,0.4300003,1,0.0
0.04,5.0,0.0,1.0,0,1,0,5.8099995,0.95000076,15.809999,13.24,6.4799995,0.95000076,0,0.0
0.39,5.0,0.0,1.0,1,0,0,0.21999931,2.2199993,5.33,0.21999931,0.43999958,2.2199993,1,0.0
0.52,3.0,1.0,0.0,1,1,1,1.3299999,3.33,10.52,3.1899996,0.6700001,3.33,1,0.0
0.09,4.0,3.0,0.0,1,1,0,0.6000004,3.7199993,8.280001,1.7199993,0.2800007,3.7199993,0,0.0
0.25,2.0,2.0,0.0,0,0,0,5.08,14.87,12.51,0.049999237,4.51,7.1800003,1,0.0
0.06,4.0,2.0,0.0,1,0,0,3.2800007,2.9799995,13.280001,11.62,5.2800007,7.2299995,1,0.0
0.22,5.0,,,1,1,1,2.0,2.5,12.0,5.5,8.5,2.5,1,0.0
0.43,4.0,2.0,1.0,1,0,0,3.2800007,0.8500004,2.6400003,3.1099997,1.1099997,0.8500004,0,0.0
0.03,1.0,0.0,0.0,1,1,1,0.97999954,1.2800007,0.5100002,3.1099997,1.0200005,1.2800007,1,0.0
0.09,7.0,3.0,0.0,1,1,1,1.2299995,0.77000046,6.46,1.3800001,1.3800001,3.2299995,1,1.0
0.2,9.0,1.0,2.0,1,0,0,1.4499989,1.4499989,4.0200005,2.0500002,2.4000006,1.4499989,0,0.0
0.24,8.0,0.0,1.0,0,0,0,4.0300007,1.7000008,0.09000015,13.05,3.2200003,4.0300007,0,0.0
0.04,20.0,1.0,1.0,0,1,0,4.58,4.58,9.16,13.0,8.429999,4.58,0,0.0
0.46,6.0,0.0,1.0,1,0,0,2.2000008,2.5599995,0.35999966,3.4800005,6.05,2.5599995,1,0.0
0.11,2.0,1.0,1.0,1,0,0,2.3900013,0.30999947,7.38,1.8699999,1.8699999,5.7199993,0,0.0
0.46,4.0,0.0,1.0,0,0,0,1.2299995,3.2299995,2.46,0.6199999,4.62,3.2299995,0,0.0
0.5,1.0,3.0,1.0,1,0,0,3.8499994,1.2799988,1.2799997,5.12,10.259999,1.2800007,1,0.0
0.2,6.0,1.0,0.0,0,0,0,4.5199995,4.5199995,9.05,5.21,0.6700001,4.5199995,0,0.0
0.09,10.0,1.0,2.0,0,1,0,1.9899998,1.9899998,5.7,1.5900002,1.8599997,1.9899998,0,0.0
0.2,6.0,2.0,0.0,1,0,0,0.34000015,1.8400002,3.6800003,4.51,2.0099993,0.34000015,0,0.0
0.02,5.0,0.0,1.0,0,0,0,4.58,0.1800003,12.2699995,10.62,5.8599997,0.1800003,0,0.0
0.49,5.0,0.0,1.0,1,1,0,1.4499989,1.4499989,1.79,2.4000006,0.1800003,1.4499989,1,0.0
0.15,3.0,1.0,0.0,1,1,1,2.5599995,2.5599995,6.9800005,0.5699997,1.29,2.5599995,1,0.0
0.27,4.0,3.0,0.0,1,0,0,0.62999916,2.9499989,4.7400007,0.9000006,0.9000006,2.9499989,0,0.0
0.03,2.0,2.0,0.0,0,0,0,3.8500004,14.099999,8.97,2.5700006,5.13,6.41,1,0.0
0.08,4.0,2.0,0.0,1,0,0,2.0500011,2.209999,9.740001,9.0,5.9000006,6.459999,1,1.0
0.05,5.0,,,1,1,1,0.77000046,1.7299995,8.46,2.88,7.88,3.2700005,1,0.0
0.43,4.0,2.0,1.0,1,0,0,2.0500011,0.07999992,0.8999996,0.48999977,0.48999977,0.07999992,0,0.0
0.16,1.0,0.0,0.0,1,1,1,2.209999,2.0500011,3.0299997,0.48999977,1.6400003,2.0500011,1,0.0
0.28,4.0,1.0,0.0,1,1,1,0.69000053,2.6900005,2.62,3.3099995,1.3800001,1.3099995,1,0.0
0.18,6.0,1.0,2.0,0,0,0,0.47000122,0.47000122,0.1800003,3.9799995,2.4000006,0.47000122,0,0.0
0.34,5.0,2.0,1.0,0,0,0,5.950001,3.6200008,3.75,14.98,3.2200003,5.950001,0,0.0
0.83,17.0,3.0,1.0,1,1,1,6.5,6.5,13.0,14.929999,8.429999,6.5,1,1.0
0.47,3.0,2.0,1.0,1,0,0,4.120001,0.6399994,3.4800005,5.41,6.05,0.6399994,0,0.0
0.39,1.0,3.0,1.0,1,0,0,4.3100014,1.6100006,3.54,3.7999992,1.8699999,3.7999992,0,0.0
0.13,1.0,2.0,1.0,1,0,0,0.69000053,1.3099995,1.3800001,1.3099995,4.62,1.3099995,1,0.0
0.19,2.0,1.0,1.0,1,0,0,1.9299994,0.6400013,5.12,7.049999,10.259999,3.2000008,0,0.0
0.25,3.0,3.0,0.0,1,0,0,2.5999994,2.5999994,5.21,3.2800007,0.6700001,2.5999994,0,0.0
0.02,7.0,3.0,2.0,0,0,0,0.069999695,0.069999695,1.8599997,3.5199995,1.8599997,0.069999695,0,0.0
0.07,3.0,0.0,0.0,1,1,1,2.2600002,0.07999992,0.15999985,6.4399996,2.0099993,2.2600002,1,0.0
0.41,2.0,2.0,1.0,0,0,0,6.5,1.7399998,8.429999,12.549999,5.8599997,1.7399998,0,0.0
0.23,2.0,2.0,1.0,1,1,1,0.47000122,0.47000122,2.0500002,0.47000122,0.1800003,0.47000122,1,0.0
0.13,0.0,1.0,0.0,1,1,1,0.6399994,0.6399994,3.1400003,2.499999,1.29,0.6399994,1,0.0
0.12,1.0,1.0,0.0,1,0,0,1.2900009,1.0299988,0.9000006,1.0299988,0.9000006,1.0299988,0,0.0
0.24,1.0,0.0,0.0,0,0,0,5.7700005,12.179999,5.13,0.6400013,5.13,4.49,0,0.0
0.43,1.0,0.0,0.0,1,0,0,3.9700012,0.289999,5.9000006,10.929999,5.9000006,4.539999,0,0.0
0.33,2.0,,,1,1,1,2.6900005,0.19000053,4.62,4.8099995,7.88,5.1900005,1,0.0
0.41,1.0,0.0,1.0,1,0,0,3.9700012,1.8400002,4.74,2.4199991,0.48999977,1.8400002,1,0.0
0.21,2.0,2.0,0.0,1,1,0,0.289999,3.9700012,6.87,2.4199991,1.6400003,3.9700012,1,0.0
0.08,4.0,4.0,0.0,1,1,0,0.87000084,1.1299992,2.9099998,2.9799995,0.78999996,0.97999954,0,0.0
0.72,6.0,2.0,2.0,1,1,1,1.0900002,1.0900002,0.47000027,3.6499996,4.5700006,0.80000114,1,0.0
0.82,5.0,1.0,1.0,1,1,1,4.3899994,2.0599995,3.46,14.65,5.3900003,6.2800007,0,0.0
0.06,17.0,0.0,1.0,0,0,0,4.9399986,4.9399986,12.71,14.599999,10.599999,6.83,0,0.0
0.32,3.0,1.0,1.0,1,1,0,2.5599995,2.2000008,3.1900005,5.08,8.22,0.30999947,0,1.0
0.61,1.0,0.0,1.0,1,0,0,2.75,0.049999237,3.83,3.4699993,0.3000002,3.4699993,0,0.0
0.02,1.0,1.0,1.0,1,1,0,0.87000084,2.8700008,1.0900002,0.97999954,6.79,0.97999954,1,0.0
0.41,2.0,4.0,1.0,1,1,0,3.4900007,0.9200001,4.83,6.7199993,12.429999,3.5300007,1,0.0
0.38,3.0,0.0,0.0,1,1,0,4.160001,4.160001,5.5,3.6100006,1.5,2.2699995,1,0.0
0.38,7.0,0.0,2.0,0,1,0,1.6300011,1.6300011,2.1499996,3.1899996,4.0299997,0.26000023,0,1.0
0.18,3.0,3.0,0.0,1,1,1,0.69999886,1.4800014,0.13000011,6.1099997,4.1799994,2.5900002,1,0.0
0.71,2.0,1.0,1.0,0,1,0,4.9399986,0.1799984,8.719999,12.219999,3.6899996,2.0699997,0,0.0
0.07,2.0,1.0,1.0,0,1,0,1.0900002,1.0900002,1.7600002,0.80000114,2.3500004,0.80000114,0,0.0
0.44,0.0,2.0,0.0,1,1,1,2.2000008,2.2000008,3.4300003,2.1699991,3.46,0.30999947,1,0.0
0.76,1.0,4.0,0.0,1,1,0,0.27000046,2.5900002,1.1900005,0.69999886,3.0700006,0.69999886,0,0.0
0.69,1.0,3.0,0.0,0,1,0,4.209999,13.740001,5.42,0.9700012,7.3,4.16,0,0.0
0.65,1.0,3.0,0.0,1,1,0,2.4099998,1.8500004,6.1900005,10.599999,8.070001,4.209999,0,1.0
0.15,2.0,,,1,1,1,1.1299992,1.3700008,4.91,4.4799995,5.71,5.5200005,1,0.0
0.08,1.0,3.0,1.0,1,1,1,2.4099998,0.27999878,4.45,2.0899992,1.6800003,2.17,0,0.0
0.59,2.0,1.0,0.0,0,1,0,1.8500004,2.4099998,6.58,2.0899992,3.8100004,4.300001,0,0.0
0.23,1.0,2.0,1.0,1,1,1,2.0,2.5,5.5,6.0,3.5,3.5,1,0.0
0.37,1.0,0.0,1.0,0,0,0,2.2199993,0.2800007,3.0600004,6.67,0.2800007,5.2800007,0,0.0
0.39,0.0,1.0,0.0,0,1,0,3.2600002,3.4300003,0.8699999,17.67,1.1000004,10.76,0,0.0
0.1,12.0,2.0,0.0,0,1,0,3.8099995,6.3099995,10.12,17.619999,6.3099995,11.309999,0,0.0
0.13,2.0,1.0,0.0,0,0,0,1.4300003,0.8299999,0.6000004,8.1,3.9300003,4.17,0,0.0
0.02,6.0,2.0,0.0,0,0,0,1.6200008,1.4200001,6.42,6.49,3.9899998,1.0100002,0,0.0
0.65,4.0,1.0,0.0,1,1,1,2.0,1.5,1.5,4.0,2.5,3.5,1,0.0
0.45,7.0,2.0,2.0,0,1,0,4.62,0.45000076,2.2399998,9.74,8.139999,8.01,0,1.0
0.08,2.0,2.0,1.0,0,0,0,5.29,2.79,8.09,0.59000015,2.79,2.21,1,0.0
0.38,2.0,2.0,1.0,0,1,0,2.7600002,0.26000023,4.74,6.21,0.26000023,4.74,0,0.0
0.29,2.0,1.0,1.0,1,1,0,0.4300003,0.11000061,2.7200003,9.13,0.11000061,7.0699997,1,0.0
0.47,3.0,1.0,0.0,1,1,1,3.8099995,1.5499992,11.309999,15.24,7.9799995,6.549999,1,0.0
0.29,3.0,1.0,0.0,0,1,0,2.2199993,0.2800007,0.8299999,2.2199993,1.9399996,5.2800007,0,1.0
0.23,5.0,0.0,1.0,0,1,0,3.33,0.8299999,6.0200005,5.1899996,0.8299999,4.17,0,0.0
0.6,4.0,2.0,1.0,0,0,0,1.3999996,1.2199993,3.7800007,3.7199993,1.2199993,3.7800007,0,1.0
0.42,6.0,1.0,1.0,0,0,0,3.08,12.37,8.01,2.0499992,3.0100002,0.3199997,0,0.0
0.18,4.0,1.0,1.0,0,1,0,1.2800007,0.47999954,8.780001,13.62,3.7800007,0.27000046,0,1.0
0.31,3.0,,,1,1,0,0.0,0.0,7.5,7.5,10.0,10.0,0,0.0
0.49,4.0,1.0,2.0,0,0,0,1.2800007,1.6499996,1.8599997,5.1099997,2.6099997,6.6499996,0,1.0
0.46,7.0,1.0,1.0,0,1,0,2.9799995,3.7800007,3.9899998,5.1099997,0.47999954,8.780001,0,0.0
0.44,6.0,1.0,1.0,1,0,1,0.69000053,0.77000046,1.2299995,4.38,1.3800001,3.2299995,1,0.0
0.03,8.0,3.0,1.0,0,0,0,0.47000122,1.4499989,3.6699991,3.71,2.4000006,1.4499989,0,0.0
0.04,7.0,4.0,0.0,0,0,0,5.950001,1.7000008,7.5999994,7.29,3.2200003,4.0300007,0,0.0
0.4,19.0,5.0,0.0,1,1,0,6.5,4.58,16.849998,7.24,8.429999,4.58,1,0.0
0.43,5.0,4.0,0.0,0,0,0,4.120001,2.5599995,7.33,2.2799997,6.05,2.5599995,0,0.0
0.02,1.0,5.0,0.0,1,0,0,4.3100014,0.30999947,0.30999947,3.8900003,1.8699999,5.7199993,0,0.0
0.2,3.0,4.0,0.0,0,0,0,0.69000053,3.2299995,5.2299995,6.38,4.62,3.2299995,0,0.0
0.07,0.0,1.0,2.0,1,0,0,1.9299994,1.2799988,8.969999,0.64000034,10.259999,1.2800007,0,0.0
0.11,5.0,5.0,1.0,0,0,0,2.5999994,4.5199995,1.3600006,10.97,0.6700001,4.5199995,0,0.0
0.46,9.0,5.0,1.0,0,0,0,0.069999695,1.9899998,1.9899998,4.17,1.8599997,1.9899998,0,0.0
0.45,5.0,2.0,1.0,1,0,0,2.2600002,1.8400002,4.0099993,1.25,2.0099993,0.34000015,1,0.0
0.0,4.0,4.0,0.0,1,0,0,6.5,0.1800003,4.58,4.8599997,5.8599997,0.1800003,1,0.0
0.05,4.0,4.0,0.0,0,0,0,0.47000122,1.4499989,5.8999996,8.160001,0.1800003,1.4499989,0,0.0
0.24,2.0,3.0,1.0,1,1,1,0.6399994,2.5599995,0.7099991,5.1900005,1.29,2.5599995,1,0.0
0.12,3.0,1.0,1.0,0,0,0,1.2900009,2.9499989,2.9499989,6.660001,0.9000006,2.9499989,0,0.0
0.15,1.0,2.0,1.0,1,0,0,5.7700005,14.099999,1.2800007,8.330001,5.13,6.41,0,0.0
0.13,3.0,2.0,1.0,1,0,0,3.9700012,2.209999,2.0500011,3.2399998,5.9000006,6.459999,0,0.0
0.22,4.0,,,1,1,1,2.6900005,1.7299995,0.77000046,2.88,7.88,3.2700005,1,0.0
0.36,3.0,2.0,2.0,1,0,0,3.9700012,0.07999992,8.589999,5.2700005,0.48999977,0.07999992,0,0.0
0.07,0.0,4.0,1.0,1,0,0,0.289999,2.0500011,10.719999,5.2700005,1.6400003,2.0500011,0,0.0
0.18,5.0,1.0,1.0,1,1,1,2.0,2.0,4.0,2.0,0.0,2.0,1,0.0
0.13,7.0,1.0,1.0,1,1,1,2.2199993,0.21999931,1.5600004,2.67,3.7800007,0.21999931,1,1.0
0.43,6.0,2.0,0.0,0,1,0,3.2600002,2.9300003,2.37,13.67,4.6000004,5.26,0,1.0
0.35,18.0,3.0,0.0,0,1,0,3.8099995,5.8099995,11.62,13.62,9.809999,5.8099995,0,0.0
0.04,4.0,2.0,0.0,1,0,0,1.4300003,1.3299999,2.1000004,4.1000004,7.4300003,1.3299999,1,0.0
0.63,0.0,3.0,0.0,0,0,0,1.6200008,0.9200001,4.92,2.4899998,0.48999977,4.49,0,0.0
0.46,2.0,2.0,0.0,1,1,0,2.0,2.0,0.0,0.0,6.0,2.0,0,0.0
0.02,1.0,1.0,2.0,1,1,1,4.62,0.049999237,3.7399998,5.74,11.639999,2.5100002,1,0.0
0.11,4.0,3.0,1.0,0,0,0,5.29,3.29,6.59,4.59,0.71000004,3.29,0,0.0
0.23,8.0,3.0,1.0,1,0,1,2.7600002,0.7600002,3.2399998,2.21,3.2399998,0.7600002,1,0.0
0.34,4.0,0.0,1.0,0,1,0,0.4300003,0.6100006,1.2200003,5.13,3.3899994,1.5699997,0,0.0
0.59,3.0,2.0,0.0,0,1,0,3.8099995,1.0499992,9.809999,11.24,4.4799995,1.0499992,0,0.0
0.12,3.0,2.0,0.0,0,1,0,2.2199993,0.21999931,0.6700001,1.7800007,1.5600004,0.21999931,0,0.0
0.1,1.0,1.0,1.0,1,1,1,3.33,1.3299999,4.5200005,1.1899996,2.67,1.3299999,0,0.0
0.6,2.0,1.0,1.0,1,0,0,1.3999996,1.7199993,2.2800007,0.2800007,2.2800007,1.7199993,0,0.0
0.43,0.0,0.0,1.0,0,0,0,3.08,12.87,6.51,1.9500008,6.51,5.1800003,0,0.0
0.35,2.0,0.0,1.0,1,1,0,1.2800007,0.97999954,7.2800007,9.62,7.2800007,5.2299995,1,1.0
0.66,3.0,,,1,0,0,0.0,0.5,6.0,3.5,6.5,4.5,1,0.0
0.32,2.0,0.0,2.0,1,1,0,1.2800007,1.1499996,3.3599997,1.1099997,0.89000034,1.1499996,1,0.0
0.04,1.0,2.0,1.0,1,1,0,2.9799995,3.2800007,5.49,1.1099997,3.0200005,3.2800007,1,0.0
0.07,4.0,2.0,1.0,1,1,0,0.35000038,2.3500004,2.3100004,1.6899996,3.6499996,0.31000042,0,0.0
0.32,6.0,4.0,3.0,0,0,0,0.13000107,0.13000107,0.12999916,2.3599997,0.13000107,2.090001,0,0.0
0.47,5.0,5.0,2.0,0,1,0,5.6100006,3.2800007,4.0599995,13.36,0.95000076,7.5700006,0,0.0
0.57,17.0,6.0,2.0,1,1,0,6.16,6.16,13.309999,13.309999,6.16,8.12,1,0.0
0.4,3.0,5.0,2.0,1,0,0,3.7800007,0.97999954,3.79,3.79,3.7800007,0.9800005,1,0.0
0.52,1.0,6.0,2.0,1,0,0,3.9700012,1.2700005,3.2300005,2.1799994,4.1399994,2.1799994,0,0.0
0.1,1.0,5.0,2.0,1,0,0,0.35000038,1.6499996,1.6899996,0.31000042,2.3500004,0.31000042,0,0.0
0.2,2.0,2.0,0.0,1,0,0,2.2699995,0.30000114,5.4299994,5.4299994,7.99,4.8200006,0,0.0
0.09,3.0,6.0,1.0,0,0,0,2.9399996,2.9399996,4.9000006,4.9000006,2.9399996,0.97999954,0,0.0
0.0,7.0,6.0,3.0,1,1,0,0.40999985,0.40999985,1.5500002,1.8999996,0.40999985,1.5500002,0,0.0
0.15,3.0,3.0,1.0,1,1,0,1.9200001,0.26000023,0.4699993,4.8199997,0.26000023,3.88,0,0.0
0.5,2.0,5.0,2.0,0,1,0,6.16,1.3999996,8.12,10.929999,8.129999,3.3599997,0,0.0
0.15,2.0,5.0,2.0,0,0,0,0.13000107,0.13000107,2.3599997,2.090001,2.0899992,2.090001,0,0.0
0.34,0.0,4.0,1.0,1,1,1,0.97999954,0.97999954,2.8300009,0.87999916,0.97999954,0.9800005,1,0.0
0.2,1.0,2.0,1.0,1,1,0,0.95000076,1.3699989,0.5900011,0.5900011,1.3699989,0.5900011,0,1.0
0.14,1.0,3.0,1.0,0,0,0,5.4300003,12.5199995,4.8200006,2.2600012,2.8600006,2.87,0,0.0
0.52,1.0,3.0,1.0,1,0,0,3.630001,0.62999916,5.590001,9.309999,3.630001,2.9199991,1,0.0
0.3,2.0,,,0,1,0,2.3500004,0.14999962,4.3100004,3.1899996,10.15,6.8100004,1,0.0
0.38,1.0,3.0,0.0,1,0,0,3.630001,1.5,5.049999,0.79999924,2.7599993,3.46,0,0.0
0.0,2.0,5.0,1.0,1,1,0,0.62999916,3.630001,7.1799994,0.79999924,0.62999916,5.590001,1,1.0
0.5,2.0,1.0,1.0,1,0,0,1.2299995,0.77000046,4.54,0.53999996,1.3800001,3.2299995,0,1.0
0.29,4.0,3.0,3.0,1,1,1,1.4499989,1.4499989,2.1000004,0.13000011,2.4000006,1.4499989,1,0.0
0.17,3.0,4.0,2.0,1,0,1,4.0300007,1.7000008,1.8299999,11.13,3.2200003,4.0300007,1,0.0
0.43,15.0,5.0,2.0,1,1,0,4.58,4.58,11.08,11.08,8.429999,4.58,0,0.0
0.49,1.0,4.0,2.0,1,1,1,2.2000008,2.5599995,1.5600004,1.5600004,6.05,2.5599995,0,1.0
0.26,3.0,5.0,2.0,0,0,0,2.3900013,0.30999947,5.46,0.05000019,1.8699999,5.7199993,0,0.0
0.12,1.0,4.0,2.0,0,0,1,1.2299995,3.2299995,0.53999996,2.54,4.62,3.2299995,1,0.0
0.04,4.0,1.0,0.0,1,0,1,3.8499994,1.2799988,3.1999998,3.1999998,10.259999,1.2800007,0,0.0
0.27,1.0,5.0,1.0,1,0,0,4.5199995,4.5199995,7.13,7.13,0.6700001,4.5199995,0,1.0
0.44,5.0,5.0,3.0,0,1,0,1.9899998,1.9899998,3.7799997,0.32999992,1.8599997,1.9899998,0,0.0
0.22,1.0,2.0,1.0,1,0,0,0.34000015,1.8400002,1.7600002,2.5900002,2.0099993,0.34000015,0,0.0
0.03,0.0,4.0,2.0,0,0,0,4.58,0.1800003,10.349999,8.7,5.8599997,0.1800003,1,0.0
0.21,0.0,4.0,2.0,1,1,1,1.4499989,1.4499989,0.13000011,4.3200006,0.1800003,1.4499989,1,0.0
0.6,2.0,3.0,1.0,1,1,1,2.5599995,2.5599995,5.0600004,1.3500004,1.29,2.5599995,1,0.0
0.09,1.0,1.0,1.0,1,1,0,0.62999916,2.9499989,2.8200006,2.8200006,0.9000006,2.9499989,0,0.0
0.07,3.0,2.0,1.0,1,0,0,3.8500004,14.099999,7.05,4.4900007,5.13,6.41,0,0.0
0.01,1.0,2.0,1.0,0,0,0,2.0500011,2.209999,7.8200006,7.08,5.9000006,6.459999,1,1.0
0.03,0.0,,,1,1,1,0.77000046,1.7299995,6.54,0.96000004,7.88,3.2700005,1,0.0
0.41,1.0,2.0,0.0,1,0,1,2.0500011,0.07999992,2.8199997,1.4300003,0.48999977,0.07999992,1,1.0
0.27,4.0,4.0,1.0,1,1,0,2.209999,2.0500011,4.95,1.4300003,1.6400003,2.0500011,0,0.0
0.17,5.0,0.0,0.0,1,0,0,2.0,4.0,4.0,4.0,2.0,0.0,1,0.0
0.44,7.0,2.0,2.0,0,0,0,2.2199993,1.7800007,1.5600004,4.67,1.7800007,1.7800007,0,0.0
0.28,6.0,3.0,1.0,0,0,0,3.2600002,4.9300003,2.37,15.67,2.6000004,7.26,0,0.0
0.02,18.0,4.0,1.0,0,0,0,3.8099995,7.8099995,11.62,15.62,7.8099995,7.8099995,0,0.0
0.33,4.0,3.0,1.0,0,0,0,1.4300003,0.6700001,2.1000004,6.1000004,5.4300003,0.6700001,0,0.0
0.05,0.0,4.0,1.0,1,0,0,1.6200008,2.92,4.92,4.49,2.4899998,2.4899998,0,0.0
0.57,2.0,3.0,1.0,0,0,0,2.0,0.0,0.0,2.0,4.0,0.0,0,0.0
0.07,1.0,0.0,1.0,0,0,0,4.62,1.9500008,3.7399998,7.74,9.639999,4.51,0,0.0
0.18,4.0,4.0,0.0,0,0,0,5.29,1.29,6.59,2.5900002,1.29,1.29,0,0.0
0.19,8.0,4.0,2.0,1,0,0,2.7600002,1.2399998,3.2399998,4.21,1.2399998,1.2399998,0,0.0
0.3,4.0,1.0,0.0,1,1,1,0.4300003,1.3899994,1.2200003,7.13,1.3899994,3.5699997,0,0.0
0.23,3.0,3.0,1.0,0,1,0,3.8099995,3.0499992,9.809999,13.24,6.4799995,3.0499992,0,0.0
0.41,3.0,3.0,1.0,0,0,0,2.2199993,1.7800007,0.6700001,0.21999931,0.43999958,1.7800007,0,1.0
0.22,1.0,2.0,0.0,1,0,0,3.33,0.6700001,4.5200005,3.1899996,0.6700001,0.6700001,1,0.0
0.03,2.0,0.0,0.0,1,0,0,1.3999996,0.2800007,2.2800007,1.7199993,0.2800007,0.2800007,0,0.0
0.29,0.0,1.0,0.0,0,0,0,3.08,10.87,6.51,0.049999237,4.51,3.1800003,0,0.0
0.43,2.0,1.0,0.0,1,0,0,1.2800007,1.0200005,7.2800007,11.62,5.2800007,3.2299995,1,0.0
0.34,3.0,,,0,0,0,0.0,1.5,6.0,5.5,8.5,6.5,0,0.0
0.74,2.0,1.0,1.0,0,0,0,1.2800007,3.1499996,3.3599997,3.1099997,1.1099997,3.1499996,0,0.0
0.22,1.0,3.0,0.0,1,1,0,2.9799995,5.2800007,5.49,3.1099997,1.0200005,5.2800007,0,0.0
0.38,1.0,1.0,1.0,1,1,0,5.76,6.2199993,4.13,1.6300001,0.9300003,6.2199993,0,0.0
0.53,3.0,2.0,1.0,1,0,1,5.3999996,1.5799999,0.8699999,6.2300005,4.8600006,1.5799999,1,0.0
0.54,3.0,1.0,3.0,1,1,1,4.0300007,2.9499989,0.09000015,5.6799994,5.55,1.0299988,1,1.0
0.15,1.0,2.0,0.0,1,1,1,5.950001,1.0299988,5.6799994,1.8299999,5.55,2.9499989,0,0.0
0.41,5.0,0.0,1.0,1,0,1,6.24,5.0,1.1400003,1.1400003,1.7800007,0.7399998,0,0.0
0.27,10.0,2.0,0.0,1,1,0,5.870001,1.1099987,5.7599993,3.5900002,5.71,1.1099987,1,0.0
0.58,3.0,1.0,0.0,1,0,0,6.2800007,0.69999886,3.46,7.2400007,5.84,0.69999886,0,0.0
0.4,3.0,0.0,1.0,1,1,0,3.6900005,5.459999,1.4099998,3.5900002,7.8900003,1.1099987,1,0.0
0.39,2.0,3.0,1.0,0,0,0,6.9300003,4.129999,4.7,8.78,8.690001,1.9900007,0,1.0
0.37,4.0,1.0,1.0,0,0,0,6.59,7.529999,5.04,5.04,11.41,0.3899994,0,0.0
0.32,0.0,1.0,1.0,1,1,1,2.2799997,2.9300003,5.54,5.2200003,0.4300003,5.1100006,1,0.0
0.33,2.0,2.0,1.0,1,1,1,2.6400003,1.7099991,0.53999996,2.6400003,3.5,0.47000122,1,0.0
0.3,2.0,1.0,3.0,0,0,1,4.0099993,0.34000015,1.5,2.0899992,4.1899996,0.07999992,0,0.0
0.02,0.0,2.0,0.0,1,1,1,2.0899992,2.2600002,4.2699995,1.7600002,4.1899996,1.8400002,1,1.0
0.02,6.0,0.0,1.0,0,0,0,1.8000002,1.710001,0.2699995,2.4499998,0.42000008,0.36999893,0,0.0
0.11,11.0,2.0,0.0,0,0,0,2.1699991,2.1800003,4.3499994,0.0,4.3499994,0.0,0,0.0
0.07,2.0,1.0,0.0,1,1,1,1.7599993,2.5900002,2.0500002,3.6500006,4.4799995,0.40999985,1,0.0
0.47,4.0,0.0,1.0,1,1,0,4.3499994,2.17,0.0,0.0,6.5299997,0.0,1,0.0
0.05,1.0,3.0,1.0,0,0,1,1.1099997,0.84000015,3.29,5.1899996,7.33,3.0999994,0,0.0
0.03,5.0,1.0,1.0,0,0,0,1.4499998,4.24,3.63,1.4499998,10.049999,0.7199993,0,0.0
0.43,4.0,3.0,1.0,1,1,0,2.9500008,2.0499992,5.23,8.18,0.45000076,4.3199997,0,0.0
0.12,6.0,0.0,1.0,1,1,1,2.5900002,2.5900002,10.23,0.3199997,4.380001,0.3199997,1,0.0
0.16,6.0,1.0,3.0,1,1,1,1.2200012,1.2200012,9.27,0.87000084,5.0700006,0.87000084,1,1.0
0.13,4.0,0.0,0.0,1,1,1,3.1400013,3.1400013,15.039999,4.7200003,5.0700006,1.0499992,1,0.0
0.45,2.0,2.0,1.0,1,0,0,3.4300003,0.8299999,10.5,5.41,1.3000011,1.1599998,0,0.0
0.51,7.0,0.0,0.0,1,1,0,3.0600014,3.0600014,15.119999,2.96,5.2300005,0.7900009,0,0.0
0.14,6.0,1.0,0.0,1,1,0,3.4700012,3.4700012,12.82,0.69000053,5.3600006,1.2000008,0,0.0
0.32,0.0,2.0,1.0,0,1,1,0.88000107,1.289999,10.77,2.96,7.410001,0.7900009,0,1.0
0.65,5.0,1.0,1.0,1,0,1,4.120001,0.040000916,14.059999,2.2299995,8.210001,3.8900003,1,0.0
0.32,1.0,1.0,1.0,0,0,0,3.7800007,3.3599987,14.4,1.5100002,10.93,1.5100002,0,0.0
0.24,1.0,0.0,0.0,1,1,1,2.5,2.5,3.6099997,3.33,4.4399996,2.5,0,0.0
